Type,created_at,favorite_count,geo_enabled,id,retweet_count,source,text,time_zone,user_created_at,user_description,user_followers_count,user_friends_count,user_id,user_location,user_name,user_screen_name
,04/01/17 22:31,0,TRUE,8.48E+17,226,Mobile Web (M5),RT @littlebutLIT: But y'all have yet to mention the endless missing girls in DC. Who cares about a dumb ass fucking cow #FINDOURGIRLS ‼️ ht…,,05/25/15 13:56,🌹🥀🌙,215,261,3297777657,OH,T,queenhoney_t
,04/01/17 22:31,0,TRUE,8.48E+17,226,TweetDeck,RT @littlebutLIT: But y'all have yet to mention the endless missing girls in DC. Who cares about a dumb ass fucking cow #FINDOURGIRLS ‼️ ht…,Mountain Time (US & Canada),11/28/10 1:49,Bookings/Features email Thousandnairehd@yahoo.com https://t.co/TFE4eXV6ri,27531,25868,220527460,CA,ThousandnaireHd,ThousandnaireHd
,04/01/17 22:31,0,FALSE,8.48E+17,226,TweetDeck,RT @littlebutLIT: But y'all have yet to mention the endless missing girls in DC. Who cares about a dumb ass fucking cow #FINDOURGIRLS ‼️ ht…,Arizona,07/26/13 14:41,Fashion. News. Music. Jokes. Promotions.,16747,4161,1623137299,CA,ignant,VeilHymn
,04/01/17 22:31,0,TRUE,8.48E+17,226,TweetDeck,RT @littlebutLIT: But y'all have yet to mention the endless missing girls in DC. Who cares about a dumb ass fucking cow #FINDOURGIRLS ‼️ ht…,Pacific Time (US & Canada),11/13/13 4:36,Let it be known,13027,989,2191643570,TX,SLUMPTX,slimptx
,04/01/17 22:31,0,TRUE,8.48E+17,226,TweetDeck,RT @littlebutLIT: But y'all have yet to mention the endless missing girls in DC. Who cares about a dumb ass fucking cow #FINDOURGIRLS ‼️ ht…,Central Time (US & Canada),12/30/13 18:58,booking/feature: PinkRosaay@gmail.com | https://t.co/0ViyvAJC65 |,8854,1784,2269304695,CA,🍾,PiNKRosaay
,04/01/17 22:31,0,FALSE,8.48E+17,226,TweetDeck,RT @littlebutLIT: But y'all have yet to mention the endless missing girls in DC. Who cares about a dumb ass fucking cow #FINDOURGIRLS ‼️ ht…,Eastern Time (US & Canada),07/15/14 22:31,official fan page of @_0fficialphenom,5187,5859,2713391993,VA,Almightyphenom,PhenomsFanPage
,04/01/17 22:31,0,FALSE,8.48E+17,226,TweetDeck,RT @littlebutLIT: But y'all have yet to mention the endless missing girls in DC. Who cares about a dumb ass fucking cow #FINDOURGIRLS ‼️ ht…,Pacific Time (US & Canada),01/08/15 5:08,turn my notifications on 💫,24558,8625,2965101362,CA,"get rich,get thick🌹",lexxcarefull
,04/01/17 22:31,0,TRUE,8.48E+17,226,TweetDeck,RT @littlebutLIT: But y'all have yet to mention the endless missing girls in DC. Who cares about a dumb ass fucking cow #FINDOURGIRLS ‼️ ht…,,05/28/15 5:49,23✨| Fòùñdèr of #SplatGvng | #BPCC🎓- | 😈. Backup account @_SkySky | Vibe So Amazing •| Forever #225🤘🏽|bestfriend🙄❤️,11549,9687,3228606240,CA,💕,itssskylar
,04/01/17 22:31,0,TRUE,8.48E+17,226,TweetDeck,RT @littlebutLIT: But y'all have yet to mention the endless missing girls in DC. Who cares about a dumb ass fucking cow #FINDOURGIRLS ‼️ ht…,,07/15/15 23:00,IG: pablocasablanca718 SC: aibidingjustice #DeathIsForeverPresent 🇬🇾 NY🗽/VA🌇,9759,9328,3281071177,NY,Pablo Casablanca 718,iamKingJustice
,04/01/17 22:31,0,TRUE,8.48E+17,226,TweetDeck,RT @littlebutLIT: But y'all have yet to mention the endless missing girls in DC. Who cares about a dumb ass fucking cow #FINDOURGIRLS ‼️ ht…,Pacific Time (US & Canada),09/13/16 1:07,"Power Moves✊🤘💯
OGF(1/3) of #GlxryGvng
Black Ops 2 activist
Go Follow @BiggWafford",13470,13268,7.76E+17,MI,Chubz🐻😎😈,BigDaddyChubz
,04/01/17 22:31,0,TRUE,8.48E+17,226,TweetDeck,RT @littlebutLIT: But y'all have yet to mention the endless missing girls in DC. Who cares about a dumb ass fucking cow #FINDOURGIRLS ‼️ ht…,,09/27/15 0:42,SC: yeaakev👻 | Check My Likes🙃 | 19 Years Young🤤,5119,5123,3698077452,PA,Kęv🕴,_KGodd_
,04/01/17 22:31,0,TRUE,8.48E+17,49,Twitter for iPhone,RT @MissingKids: Story About DC Missing Girls Highlights Concerns About #HumanTrafficking and Media's Lack of Coverage https://t.co/KhsaadD…,,08/01/15 13:15,professional nanny and NCS.,27,85,3303407767,TX,Jill Keeley,houstonnanny
,04/01/17 22:19,0,FALSE,8.48E+17,6,Twitter for iPhone,RT @SportsTalkTasha: Why didn't they take such evasive action to find the missing DC girls? https://t.co/EREyiMiNc0,Eastern Time (US & Canada),12/12/14 13:39,Lover of Hard Bop Jazz! #3rdStreetJazz Philly Sports Fan for LIFE!! Sports Photographer by trade. #MSuttonPhoto,797,482,2917648156,DMV,3rd Street Jazz 🎷,3rdstreetjazz
,04/01/17 22:00,2,TRUE,8.48E+17,3,TweetDeck,"Missing Girls in DC: [From the Editorial Board] Where are they? It’s been long enough.
https://t.co/B8N3qcd9VF https://t.co/akFhvGnsL3",Eastern Time (US & Canada),03/30/09 22:14,Carnegie Mellon's Student Newspaper Since 1906,2398,184,27743646,PA,The Tartan,thetartan
,04/01/17 21:53,0,TRUE,8.48E+17,6,Twitter for iPhone,RT @SportsTalkTasha: Why didn't they take such evasive action to find the missing DC girls? https://t.co/EREyiMiNc0,Eastern Time (US & Canada),09/18/08 21:33,Founder & Publisher of BLITZ Magazine - The Greatest Football Magazine Ever - Listen to #Blitzmagpodcast -- https://t.co/MhWGtHvdVF --  I Play to Win the Game,2577,2476,16353664,PA,Malik Spann,BLITZMagPrez
,04/01/17 21:52,0,TRUE,8.48E+17,10879,Twitter for iPhone,"RT @ifop_org: 25 girls have gone missing in DC since February. This is a national emergency, regardless of how many monsters are involved.…",Quito,05/19/11 2:22,#LetsGoMavs UMD Always Strive And Prosper Snap:themavsfan,4060,1615,301207899,MD,Bryce Ellis,the_mavs_fan
,04/01/17 21:50,0,FALSE,8.48E+17,6,Echofon,RT @SportsTalkTasha: Why didn't they take such evasive action to find the missing DC girls? https://t.co/EREyiMiNc0,Eastern Time (US & Canada),07/25/09 19:19,Luv is rage. R.I.P jaynieka . #FIU Alum #NoleNation #Bucs . CrossFit athlete . Relapsed sneakerhead. Listen to my podcast The Students below,1120,907,60127310,FL,Krush Groove,GeoSoFly
,04/01/17 21:48,3,TRUE,8.48E+17,6,Twitter for iPhone,Why didn't they take such evasive action to find the missing DC girls? https://t.co/EREyiMiNc0,Eastern Time (US & Canada),08/14/08 19:18,RIP DADDY | Writer & Miami Heat beat reporter for BlackSportsOnline. Inquires: natashapaul@blacksportsonline.com IG: sportstalktasha 👻sportstalktlady 🇬🇾,2508,934,15854502,FL,Natasha,SportsTalkTasha
,04/01/17 21:45,0,TRUE,8.48E+17,10879,Twitter for iPhone,"RT @ifop_org: 25 girls have gone missing in DC since February. This is a national emergency, regardless of how many monsters are involved.…",Eastern Time (US & Canada),03/31/11 14:40,dipped in gold // 🇯🇲// all BLM // howard u'20,963,867,275046299,FL,s🌻,worldofshae_
,04/01/17 21:37,0,FALSE,8.48E+17,0,Google,I liked a @YouTube video https://t.co/ePbOaSTzNi Harvey Speaks On The Missing DC Girls I TMZ,Eastern Time (US & Canada),06/28/13 8:01,young gamer!,1096,1676,1552498542,FL,JCMP,Ebuzzed786
,04/01/17 21:36,0,TRUE,8.48E+17,11,Twitter Web Client,"RT @SherylNYT: Nationally, about 35 % of missing children are black, and roughly another 20 % are Latino. #MissingDCgirls https://t.co/4WLW…",Eastern Time (US & Canada),03/13/07 2:09,Making trouble today for a better tomorrow.,1368,1865,1062161,MA,Betsy Devine,betsythedevine
,04/01/17 21:34,0,TRUE,8.48E+17,11,Buffer,"RT @SherylNYT: Nationally, about 35 % of missing children are black, and roughly another 20 % are Latino. #MissingDCgirls https://t.co/4WLW…",Eastern Time (US & Canada),02/06/08 17:44,"Fellow, @amprog | @thedemocrats @pacificstand @theatlantic @thedailybeast @cnn @npr @politico | @yalelawsch | Co-auth #40MoreYears w/#Carville | Views mine.",4077,2432,13168412,DC,RPBP,rpbp
,04/01/17 21:19,0,TRUE,8.48E+17,0,Twitter for iPhone,Happy that I'm doing my English presentation on the missing girls in DC/Human Trafficking. While bringing more awareness at the same time,Eastern Time (US & Canada),09/04/10 15:30,PVD #JWU17 baking & pastry 🍨,1689,781,186847666,VA,Zxenia,_macadamia
,04/01/17 21:19,0,FALSE,8.48E+17,1417,Twitter Web Client,"RT @womensmarch: ""Black women and girls are going missing and it’s not just in Washington D.C."" #FindOurGirls https://t.co/LXC6YjhtIQ",,10/11/12 2:27,,43,369,872868223,MA,Judy swett,JudyswettJudy
,04/01/17 21:18,0,TRUE,8.48E+17,535,Twitter for iPhone,"RT @nytimes: A D.C. commander worried about missing black and Latina girls. People noticed, and the uproar exposed deeper issues. https://t…",Central Time (US & Canada),02/22/11 21:04,"Sweet, Caring, Cameleon, Always lOVES, gives BIG HUGS and my ~:] (this is Cheshire Cat..SMILE!) BORN this way since March 4th! Brought up on music! PEACE",1526,2766,256188572,WA,Bridget,Bridgetknapek
,04/01/17 21:09,0,FALSE,8.48E+17,2,Twitter for Android,"RT @NYTNational: In D.C., advocates ask: Why not Amber Alerts for all missing kids? https://t.co/A3SpqxAkJ7 https://t.co/RFhuMGSQWD",,07/20/13 22:40,"Child of God, Disciples of Jesus, Teacher of the Good News, Worshiper, Evangelist and lover of the Truth. Seeking to end poverty through Education.",337,430,1609187456,MD,Vonnie932,Vonnie932
,04/01/17 21:01,0,FALSE,8.48E+17,4,Mobile Web (M5),"RT @CrosstalkNews: Watch on #Periscope: #AMBERALERT UPDATES!, &amp; DC Missing Girls Update Please Tune In!! https://t.co/Crt2Ewiyhr",Mid-Atlantic,03/07/09 1:35,"U will c.
Praise the Lord everybody...passionate about everything cybertech related.  
Huge fan of the Philadelphia Eagles, New York Knicks, and MDTerps",474,1200,23148970,MD,Lisa Rigby,Phynest1
,04/01/17 20:54,0,FALSE,8.48E+17,49,Twitter for iPhone,RT @MissingKids: Story About DC Missing Girls Highlights Concerns About #HumanTrafficking and Media's Lack of Coverage https://t.co/KhsaadD…,,01/12/15 11:19,True Crime Books Podcasts Docs Trials Etc.,594,880,2974432929,CA,Mellie Adams-Yee,melodile2015
,04/01/17 20:51,0,FALSE,8.48E+17,2,RoundTeam,"RT @NYTNational: In D.C., advocates ask: Why not Amber Alerts for all missing kids? https://t.co/A3SpqxAkJ7 https://t.co/RFhuMGSQWD",,03/05/16 18:14,"A graduate of the FBI National Academy, Rick Staly has over 40 years law enforcement and public safety experience.",897,86,7.06E+17,FL,Rick Staly,4RickStaly
,04/01/17 20:51,0,TRUE,8.48E+17,49,Twitter for iPhone,RT @MissingKids: Story About DC Missing Girls Highlights Concerns About #HumanTrafficking and Media's Lack of Coverage https://t.co/KhsaadD…,,11/30/13 5:06,,84,95,2222497256,FL,Juanita l Henry,l_jlhenry77
,04/01/17 20:51,0,FALSE,8.48E+17,50825,Twitter for Android,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,11/01/16 16:16,I put the fun in dysfunctional,73,232,7.93E+17,CA,💜Jaderz💜,jaderbugz
,04/01/17 20:49,0,FALSE,8.48E+17,3,Twitter Web Client,"RT @AmberFounder: Watch on #Periscope: #AMBERALERT UPDATES!, &amp; DC Missing Girls Update Please Tune In!! https://t.co/HNy0tIBn49",Pacific Time (US & Canada),01/18/10 4:06,61 and loving it.  ADVOCATE AGAINST #HUMANTRAFFICKING; Music Fanatic; FodMaper; Lover of Colorado mountains.,780,1404,105985854,CA,ChandraGay,ChandraGay
,04/01/17 20:43,0,FALSE,8.48E+17,4,Twitter for iPad,"RT @CrosstalkNews: Watch on #Periscope: #AMBERALERT UPDATES!, &amp; DC Missing Girls Update Please Tune In!! https://t.co/Crt2Ewiyhr",,05/16/14 22:25,Here At Intercessory Prayer We Pray For Our Nation And Our World! Join Us Live Every Saturday At 9:00am Est. And On Demand 24/7@ https://t.co/iYtAMENW1p,12782,13459,2550332301,OH,INTERCESSORY PRAYER,CrosstalkNews
,04/01/17 20:42,0,FALSE,8.48E+17,10,Twitter for iPad,"RT @AmberFounder: #AMBERALERT UPDATES!, &amp; DC Missing Girls Update Please Tune In!! https://t.co/m2JzduIaOM",Eastern Time (US & Canada),02/25/09 2:18,"The Real National & Internationally Recognized Founder & Creator Of The AMBER Alert, Concept Pastor Charles Williams. https://t.co/3XKNr9lD6G.",30362,28916,21825193,TX,AMBER Alert Founder,AmberFounder
,04/01/17 20:42,0,FALSE,8.48E+17,3,Twitter for iPad,"RT @AmberFounder: Watch on #Periscope: #AMBERALERT UPDATES!, &amp; DC Missing Girls Update Please Tune In!! https://t.co/HNy0tIBn49",Eastern Time (US & Canada),02/25/09 2:18,"The Real National & Internationally Recognized Founder & Creator Of The AMBER Alert, Concept Pastor Charles Williams. https://t.co/3XKNr9lD6G.",30362,28916,21825193,TX,AMBER Alert Founder,AmberFounder
,04/01/17 20:39,0,FALSE,8.48E+17,49,Twitter for iPhone,RT @MissingKids: Story About DC Missing Girls Highlights Concerns About #HumanTrafficking and Media's Lack of Coverage https://t.co/KhsaadD…,Pacific Time (US & Canada),11/16/12 0:26,"Foodie, Home Cook, Wine & Craft Beer Lover, Bronx Girl, Italian Latina, T1 Diabetic, Insulin Pumper, Advocate, Mental Health Professional, Nursing Student",176,714,950711521,DE,Awilda M,Foodie83
,04/01/17 20:35,3,FALSE,8.48E+17,3,Twitter for iPad,"Watch on #Periscope: #AMBERALERT UPDATES!, &amp; DC Missing Girls Update Please Tune In!! https://t.co/HNy0tIBn49",Eastern Time (US & Canada),02/25/09 2:18,"The Real National & Internationally Recognized Founder & Creator Of The AMBER Alert, Concept Pastor Charles Williams. https://t.co/3XKNr9lD6G.",30362,28916,21825193,TX,AMBER Alert Founder,AmberFounder
,04/01/17 20:35,2,FALSE,8.48E+17,4,Twitter for iPad,"Watch on #Periscope: #AMBERALERT UPDATES!, &amp; DC Missing Girls Update Please Tune In!! https://t.co/Crt2Ewiyhr",,05/16/14 22:25,Here At Intercessory Prayer We Pray For Our Nation And Our World! Join Us Live Every Saturday At 9:00am Est. And On Demand 24/7@ https://t.co/iYtAMENW1p,12782,13459,2550332301,OH,INTERCESSORY PRAYER,CrosstalkNews
,04/01/17 20:28,0,FALSE,8.48E+17,535,Mobile Web (M5),"RT @nytimes: A D.C. commander worried about missing black and Latina girls. People noticed, and the uproar exposed deeper issues. https://t…",,03/30/16 20:23,Blacklivesmatter Afro-Caribbean Amerikkkan NotMyPresident,3425,5003,7.15E+17,NY,Malik ansell,ansell_malik
,04/01/17 20:13,0,TRUE,8.48E+17,40,Twitter Web Client,RT @collier: incredibly important piece framing #missingdcgirls. As in it's not just DC. https://t.co/0PibjUpjLY,Quito,09/14/09 0:07,Professor/Media Scholar/Activist/ #pubmediavoices advocate. Sometimes I make journalism and hip-hop.,3666,1628,74008418,SC,Chenjerai Kumanyika,catchatweetdown
,04/01/17 20:12,0,FALSE,8.48E+17,1417,Twitter Web Client,"RT @womensmarch: ""Black women and girls are going missing and it’s not just in Washington D.C."" #FindOurGirls https://t.co/LXC6YjhtIQ",,02/02/17 21:57,,14,109,8.27E+17,MI,Kimberly Abbott,kimvangundy22
,04/01/17 20:10,0,TRUE,8.48E+17,49,Twitter for Android,RT @MissingKids: Story About DC Missing Girls Highlights Concerns About #HumanTrafficking and Media's Lack of Coverage https://t.co/KhsaadD…,Mountain Time (US & Canada),06/15/09 15:04,LMP (Film plus Music) Motion Pictures and Sound Design for Motion Pictures. Love Music eMag. editorial and Love Images® film stock footage museum @loveimages7,113,443,47355227,CA,Critics Choice,LoveMusicProduc
,04/01/17 20:10,0,TRUE,8.48E+17,5,Twitter for Android,"RT @cuemasters2: @cruzkatrina04 @GrantJKidney @hnvance40 14 young African american girls missing in one week in DC, it never made MSM news",,08/17/12 18:31,"Jesus freak, Oklahoma deplorable",789,876,764218219,OK,Steve McQueen,stevemcqueen777
,04/01/17 20:06,0,TRUE,8.48E+17,10,Twitter for iPhone,"RT @AmberFounder: #AMBERALERT UPDATES!, &amp; DC Missing Girls Update Please Tune In!! https://t.co/m2JzduIaOM",Eastern Time (US & Canada),04/02/12 6:05,I Am A Christian Married Woman I Love The Lord With All My Heart And My Family!!!!,200,651,543151436,IL,Marlene C Ayala,Cubana47
,04/01/17 20:04,0,TRUE,8.48E+17,21,Twitter for BlackBerry,RT @AntonioArellano: The tragedy of DC's missing girls highlights the mistrust between #police and communities of color https://t.co/urhQ6Z…,Pacific Time (US & Canada),09/05/16 16:04,#Latina . #Daughter . #Wife . #Friend . #Architect . #Designer . #Artist . #Passionate . #Advocate . #NOLA #Born . #Tia . #Lolo,87,422,7.73E+17,LA,Carolina Guadalupe,NOLAlatinx
,04/01/17 19:58,0,TRUE,8.48E+17,49,Twitter for Android,RT @MissingKids: Story About DC Missing Girls Highlights Concerns About #HumanTrafficking and Media's Lack of Coverage https://t.co/KhsaadD…,,03/10/16 3:13,Senior Training Specialist.  Masters degree in Organizationall Learning Instructional Technology. Paralegal degree. Been following Hillary for years. #imwithHer,909,888,7.08E+17,NM,Mary McLane,marymac169
,04/01/17 19:56,0,FALSE,8.48E+17,49,Twitter for iPhone,RT @MissingKids: Story About DC Missing Girls Highlights Concerns About #HumanTrafficking and Media's Lack of Coverage https://t.co/KhsaadD…,,01/21/17 22:04,Grandmother/ housewife here for news.,603,991,8.23E+17,PA,Beth M,GamGamBethM
,04/01/17 19:55,0,FALSE,8.48E+17,0,Instagram,"DC girls go missing and once the question is asked ""Why is no one talking about this"" we are fed… https://t.co/LBEPCnI6WL",,07/23/09 1:49,"Chief Dream Engineer. Author, Keynote Speaker, HR Strategist and Executive Coach",375,247,59323929,GA,Dethra Giles,dugiles
,04/01/17 19:55,0,FALSE,8.48E+17,0,Twitter for iPad,Why You Should Pay Attention To DC's Missing Girls If You Attended The Women's March https://t.co/mkmHtLjd9e,,09/08/16 15:53,"The Jefferson City, Missouri area chapter of the National Organization for Women",161,327,7.74E+17,MO,Capital Area MO NOW,CapAreaMONOW
,04/01/17 19:54,0,FALSE,8.48E+17,2,TweetCaster for Android,"RT @iGiveYouMoore: Tom Brady's missing Superbowl jersey = News headlines and  Found

14 missing black girls in DC = ?????",Central Time (US & Canada),02/11/09 22:27,"Pragmatic, optimistic, persistent",293,752,20635248,TX,Michael Tolbert,MichaelTolbert
,04/01/17 19:54,0,TRUE,8.48E+17,1,RoundTeam,"RT @IIDDeutschland: Retweeted NCMEC (@MissingKids):

Story About DC Missing Girls Highlights Concerns About #HumanTrafficking and... https:…",Eastern Time (US & Canada),07/28/10 13:35,"Former Plantation Councilman & Current Gov Appointee to Broward County Housing Auth. Owner of Petrocelli & Associates, Private Investigation Agency/ Consulting",1561,1867,171911873,FL,Rico Petrocelli,4RicoPetrocelli
,04/01/17 19:53,1,FALSE,8.48E+17,1,Facebook,"Retweeted NCMEC (@MissingKids):

Story About DC Missing Girls Highlights Concerns About #HumanTrafficking and... https://t.co/ZxTL3pCIsn",Berlin,07/07/09 7:07,"fights #ChildSexualAbuse also thru digital media #DigitalChildProtection / kämpft gg sexuellen #Missbrauch, mittels digitaler Medien: #DigitalerKinderschutz",696,220,54478096,NY,IID Deutschland,IIDDeutschland
